,Membership_1M,Membership_2M,Membership_12M,Membership_6M,Wristband,Water - Aquafina 500ml,Water - Revive Organe 500ml,Water - Revive White 500ml,Membership_7M,JoiningFee_1M,Towel,Lock,Membership_13M,PT 10 session,Dabaco 1 Egg,JoiningFee_2M,Membership_1D,PT 10 upgrade to 30 session,Dabaco Combo 5 Egg,Shaker,Membership_3M,PT 30 session,PT 100 session,PT 10 upgrade to 100 session,PT 50 session,PT 10 upgrade to 50 session,Fitto,Fitto Superfit
103003725,0.09392066666666667,,,,,0.052412421652421645,0.044774985754985744,0.04566535612535612,,0.0815,,0.08595185185185185,,,,,,,,,,,,,,,,
103003726,0.09116441025641017,,,,,,,,,,,,,,,,,,,,,,,,,,,
103003729,0.07110287179487179,,,,,,,,,,,,,,,,,,,,,,,,,,,
103003740,0.08890528205128206,,,,,,,,,0.0764846153846154,,,,,,,,,,,,,,,,,,
103003741,,,,0.1521660968660969,,,,,,,,,,,,,,,,,,,,,,,,
103003742,,,,0.1521660968660969,,0.07915572649572651,0.07826535612535614,0.07871054131054132,,,,0.07871054131054132,,,,,,,,,,,,,,,,
103003743,,,,0.15091225071225073,,0.07567595441595444,0.07567595441595444,0.07656632478632482,,,,,,,,,,,,,,,,,,,,
103003744,0.08765143589743592,,,,,,,,,0.07523076923076925,,,,,,,,,,,,,,,,,,
103003745,0.08639758974358977,,,,,,,,,0.0739769230769231,,,,,,,,,,,,,,,,,,
103003746,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
103003748,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
103003749,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
103003750,0.08639758974358977,,,,,,,,,0.0739769230769231,,,,0.2953156695156695,,,,,,,,,,,,,,
103003751,0.08639758974358977,,,,,,,,,0.0739769230769231,,,,,,,,,,,,,,,,,,
103003752,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
103003753,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
103003754,0.08514374358974362,,,,,,,,,0.07272307692307696,,,,,,,,,,,,,,,,,,
103003755,,,,0.14840455840455843,,,,,,,,,,,,,,,,,,,,,,,,
103003756,,,,0.14840455840455843,,,,,,,,,,,,,,,,,,,,,,,,
103003757,0.08388989743589748,,,,,,,,,0.07146923076923081,,,,,,,,,,,,,,,,,,
103003758,0.08388989743589748,,,,,,,,,0.07146923076923081,,,,,,,,,,,,,,,,,,
103003760,0.08263605128205131,,,,,,,,,0.07021538461538465,,,,,,,,,,,,,,,,,,
103003761,,,,0.14589686609686614,,,,,,,,,,,,,,,,,,,,,,,,
103003763,0.08263605128205131,,,,,,,,,0.07021538461538465,,,,0.2877925925925925,,,,,,,,,,,,,,
103003764,0.08263605128205131,,,,,,,,,0.07021538461538465,,,,,,,,,,,,,,,,,,
103003765,0.08263605128205131,,,,,,,,,0.07021538461538465,,,,,,,,,,,,,,,,,,
103003766,0.08263605128205131,,,,,,,,,0.07021538461538465,,,,,,,,,,,,,,,,,,
103003767,0.08263605128205131,,,,,,,,,0.07021538461538465,,,,,,,,,,,,,,,,,,
103003768,0.08263605128205131,0.02860287179487178,,,,0.07377686609686614,0.07155094017094021,0.07377686609686614,,0.07021538461538465,,0.07244131054131057,,,,,,,,,,,,,,,,
103003769,0.08138220512820517,,,,,,,,,0.0689615384615385,,,,,,,,,,,,,,,,,,
103003771,0.08138220512820517,,,,,,,,,0.0689615384615385,,,,,,,,,,,,,,,,,,
103003772,0.08138220512820517,,,,,,,,,0.0689615384615385,,,,,,,,,,,,,,,,,,
103003773,,,,0.1433891737891737,,,,,,,,,,,,,,,,,,,,,,,,
103003774,,,,0.1433891737891737,,,,,,,,,,,,,,,,,,,,,,,,
103003775,0.07887451282051273,,,,,,,,,0.06645384615384607,,,,,,,,,,,,,,,,,,
103003776,0.07887451282051273,,,,,,,,,0.06645384615384607,,,,,,,,,,,,,,,,,,
103003777,0.07887451282051273,,,,,,,,,0.06645384615384607,,,,,,,,,,,,,,,,,,
103003778,,,,0.14213532763532755,,,,,,,,,,,,,,,,,,,,,,,,
103003779,0.07887451282051273,,,,,,,,,0.06645384615384607,,,,,,,,,,,,,,,,,,
103003781,,,,0.14213532763532755,,,,,,,,,,,,,,,,,,,,,,,,
103003782,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
103003785,,,,0.14088148148148139,0.03454415954415958,,,,,,,,,,,,,,,,,,,,,,,
103003786,,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
103003787,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
103003788,,0.09004133333333325,,,,0.02596729344729336,0.02596729344729336,0.026412478632478545,,,,,,,,0.06519999999999991,,,,,,,,,,,,
103003790,,0.08878748717948709,,,,0.06483652421652414,,0.06439133903133895,,,,,,,,,,,,,,,,,,,,
103003791,,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
103003792,,,,0.13962763532763522,,,,,,,,,,,,,,,,,,,,,,,,
103003793,,,,0.13962763532763522,,,,,,,,,,,,,,,,,,,,,,,,
103003795,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
103003796,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
103003797,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
103003798,,0.08753364102564096,,,,,,,,,,,,,,0.06269230769230762,,,,,,,,,,,,
103003799,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
103003800,,0.08753364102564096,,,,,,,,,,,,,,,,,,,,,,,,,,
103003801,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
103003802,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
103003803,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
103003804,,,,0.1383737891737891,,,,,,,,,,,,,,,,,,,,,,,,
103003805,,,0.18609031339031332,,,,,,,,,,,,,,,,,,,,,,,,,
103003808,,0.0862797948717948,,,,,,,,,,,,,,,,,,,,,,,,,,
103003809,0.07385912820512813,,,,,,,,,0.06143846153846147,,,,,,,,,,,,,,,,,,
103003810,,0.08502594871794865,,,,,,,,,,,,,,,,,,,,,,,,,,
103003812,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
103003813,,0.0837721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
103003814,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
103003815,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
103003816,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
103003817,,0.08251825641025635,,,,,,,,,,,,,,,,,,,,,,,,,,
104000017,0.08840815384615383,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000021,,,,0.11455071225071226,,,,,,,,,,,,,,,,,,,,,,,,
104000095,0.07311343589743585,,,,0.1636903133903134,,,,,,,,,,,,,,,,,,,,,,,
104000101,,0.06496441025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
104000103,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000106,,0.06621825641025642,,,,,,,,,,,,,,,,,,,,,,,,,,
104000130,0.09066728205128209,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000180,0.08215189743589749,0.05367979487179492,,,,,,,,,,,,,,,,,,,,,,,,,,
104000195,0.0425129743589744,0.12389517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104000226,0.03223364102564101,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000227,0.09693651282051284,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000229,0.053300461538461505,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000230,0.013674512820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000265,0.08565189743589735,,,,,,,,,,,0.06241054131054124,,,,,,,,,,,,,,,,
104000267,0.11599276923076926,,,,,,,,,0.1504615384615385,,,,,,,,,,,,,,,,,,
104000298,0.05455430769230765,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000299,0.07110287179487179,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000308,0.07812882051282045,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000350,0.046025948717948656,0.1627644102564102,,,,,,,,,,,,,,,,,,,,,,,,,,
104000358,0.11348507692307697,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000363,,0.06621825641025642,,,,,,,,,,,,,,,,,,,,,,,,,,
104000366,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
104000367,0.07311343589743585,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000368,0.0869057435897435,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000383,,,,,,,,,0.19128888888888884,,,,0.1840897435897435,,,,,,,,,,,,,,,
104000385,0.014928358974358966,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000402,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000403,0.11223123076923067,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000407,0.06608748717948719,,,,,,,,,0.0689615384615385,,,,,,,,,,,,,,,,,,
104000414,0.11523605128205121,0.071233641025641,,,,,,,,,,,,,,,,,,,,,,,,,,
104000427,0.11724661538461542,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000430,0.09367210256410247,,,,,,,,,0.10783076923076929,,,,,,,,,,,,,,,,,,
104000439,0.08565189743589735,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000449,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000456,0.0771235384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000464,,0.06961343589743585,,,,0.12223168091168093,0.12000575498575501,0.11956056980056982,,,,,,,,,,,,,,,,,,,,
104000472,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000489,0.04878220512820515,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000495,,0.04741056410256402,,,,,,,,,,,,,,,,,,,,,,,,,,
104000498,0.08941343589743594,,,,0.0997441595441595,,,,,,,,,,,,,,,,,,,,,,,
104000527,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000538,0.09492594871794863,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000570,,,,0.1082814814814815,,,,,,,,,,,,,,,,,,,,,,,,
104000622,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000626,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000642,0.08314420512820506,,,,,0.06188364672364666,,,,,,,,,,,,,,,,,,,,,,
104000647,0.0693518974358974,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000670,0.15535912820512812,,,0.14088148148148139,,,,,,,,,,,,,,,,,,,,,,,,
104000672,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104000675,0.08815958974358978,,,,,0.009303817663817637,0.008858632478632451,0.009303817663817637,,,,,,,,,,,,,,,,,,,,
104000676,0.03223364102564101,0.15147979487179486,,,,,,,,,,,,,,,,,,,,,,,,,,
104000678,0.10721584615384608,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000699,0.0931749743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000731,0.11599276923076926,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000733,0.07812882051282045,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000746,0.06608748717948719,,,,,,,,,0.0739769230769231,,,,,,,,,,,,,,,,,,
104000759,0.03850287179487176,0.1577490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
104000765,0.06483364102564104,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000771,0.09492594871794863,,,,,,,,,0.10532307692307684,,,,,,,,,,,,,,,,,,
104000775,0.0869057435897435,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000779,0.013674512820512815,,,,0.0057056980056980015,,,,,,,,,,,,,,,,,,,,,,,
104000791,0.07311343589743585,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000796,0.07210815384615389,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000800,0.11749517948717947,0.031110564102564083,,,,,,,,,,,,,,,,,,,,,,,,,,
104000801,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000815,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000816,0.07562112820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000817,0.07562112820512815,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000821,,,,,0.07842877492877495,,,,,,,,,,,,,,,,,,,,,,,
104000825,0.08815958974358978,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000826,0.08815958974358978,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000844,,,,0.10702763532763535,,,,,,,,,,,,,,,,,,,,,,,,
104000846,0.07812882051282045,,,,,0.10326056980056973,,,,,,,,,,,,,,,,,,,,,,
104000847,0.06357979487179488,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000882,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
104000883,0.06608748717948719,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000891,,0.05618748717948721,,,,,,,,,,,,,,,,,,,,,,,,,,
104000908,,,,0.14840455840455843,,,,,,,,,,,,,,,,,,,,,,,,
104000976,0.04125912820512825,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000980,0.07636682051282043,0.08878748717948709,,,,,,,,,,,,,,,,,,,,,,,,,,
104000982,,0.0762490256410256,,,,,,,,,,,,,,,,,,,,,,,,,,
104000984,,,,0.21109686609686606,0.0689575498575498,,,,,,,,,,,,,,,,,,,,,,,
104000985,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000997,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104000998,0.0482850769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001013,0.06459805128205125,,,,,0.01172980056980053,,,,,,,,,,,,,,,,,,,,,,
104001018,,0.09004133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,
104001029,0.08514374358974362,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001040,0.0548028717948717,0.1652721025641025,,,,,,,,,,,,,,,,,,,,,,,,,,
104001048,0.14131825641025644,,,0.1082814814814815,,,,,,,,,,,,,,,,,,,,,,,,
104001049,0.08916487179487174,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001063,,,,0.1158045584045584,,,,,,,,,,,,,,,,,,,,,,,,
104001071,,,,0.08195071225071222,,0.16251817663817666,0.1589566951566952,0.16073743589743592,,,,,,,,,,,,,,,,,,,,
104001098,0.03498989743589735,0.12640287179487172,,,,,,,,0.06269230769230762,,,,,,0.1015615384615384,,,,,,,,,,,,
104001099,,0.05618748717948721,,,,,,,,,,,,,,,,,,,,,,,,,,
104001100,,0.05618748717948721,,,,,,,,,,,,,,,,,,,,,,,,,,
104001112,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001116,0.10244902564102568,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001125,0.07762066666666657,,,,,,,,,0.06519999999999991,,,,,,,,,,,,,,,,,,
104001136,,0.05117210256410247,,,,,,,,,,,,,,,,,,,,,,,,,,
104001147,0.06357979487179488,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001151,,0.054933641025641064,,,,,,,,,,,,,,,,,,,,,,,,,,
104001157,0.06357979487179488,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001158,0.09442882051282053,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001159,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001169,0.061072102564102594,,,,,,,,,0.0739769230769231,,,,,,,,,,,,,,,,,,
104001171,0.0771235384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001175,0.04452353846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001191,0.06709276923076915,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001221,,,,0.1107891737891738,,,,,,,,,,0.2577002849002849,,,,,,,,,,,,,,
104001225,0.07963123076923079,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001231,0.0931749743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001232,,,0.13217492877492876,,,,,,,,,,,,,,,,,,,,,,,,,
104001241,0.04101056410256406,0.17744420512820513,,,,,,,,,,,,,,,,,,,,,,,,,,
104001246,,,0.1810749287749287,,,,,,,,,,,,,,,,,,,,,,,,,
104001275,,,,0.10577378917378921,,,,,,,,,,,,,,,,,,,,,,,,
104001296,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001300,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001311,,0.08126441025641021,,,,,,,,,,,,,,,,,,,,,,,,,,
104001336,0.0583158461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001337,0.0879110256410256,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001349,0.0482850769230769,,,,,,,,,0.0739769230769231,,,,,,,,,,,,,,,,,,
104001351,0.06960046153846144,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001357,0.08063651282051275,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001398,,,0.1810749287749287,,,,,,,,,,,,,,,,,,,,,,,,,
104001424,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001451,0.08591343589743593,,,,,,,,,0.07021538461538465,,,,,,,,,,,,,,,,,,
104001458,0.06608748717948719,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001468,0.08842112820512822,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001480,0.0869057435897435,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001483,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001492,0.06608748717948719,,,,,,,,,0.07523076923076925,,0.07745669515669518,,,,,,,,,,,,,,,,
104001514,0.06809805128205126,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001519,0.06433651282051281,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001521,0.0685951794871795,,,,,,,,,0.07146923076923081,,,,,,,,,,,,,,,,,,
104001526,,,,,0.06714415954415946,,,,,,,,,,,,,,,,,,,,,,,
104001531,0.16162835897435904,0.06872594871794871,,,,,,,,,,,,,,,,,,,,,,,,,,
104001536,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001538,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001540,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001554,0.0803879487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001572,0.12100815384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001574,0.09066728205128209,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001581,,,,0.1471507122507123,,,,,,,,,,,,,,,,,,,,,,,,
104001589,0.11599276923076926,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001590,,,,0.14088148148148139,,0.0656451851851851,,,,,,,,,,,,,,,,,,,,,,
104001593,0.06960046153846144,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001597,0.08966199999999999,,,,0.04332108262108263,,,,,,,,,,,,,,,,,,,,,,,
104001606,0.08639758974358977,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001624,0.06357979487179488,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001625,0.08815958974358978,,,,,0.1426566951566951,0.1426566951566951,0.14221150997150991,,,,,,,,,,,,,,,,,,,,
104001633,0.08815958974358978,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001637,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001651,,,,0.20357378917378915,0.04708262108262108,,,,,,,,,,,,,,,,,,,,,,,
104001667,0.07687497435897431,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001668,0.07788025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001675,,,0.19361339031339037,,,,,,,,,,,,,,,,,,,,,,,,,
104001678,0.07135143589743584,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001688,,0.05618748717948721,,,,,,,,,,,,,,,,,,,,,,,,,,
104001693,0.08439805128205119,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001694,0.07311343589743585,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001718,0.08063651282051275,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001721,0.10596199999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001723,,,,0.13461225071225064,,,,,,,,,,,,,,,,,,,,,,,,
104001724,,,,0.13461225071225064,,,,,,,,,,,,,,,,,,,,,,,,
104001729,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001731,,,,0.14965840455840457,,,,,,,,,,,,,,,,,,,,,,,,
104001740,0.07511297435897428,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001741,0.07511297435897428,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001759,,,,0.1308507122507122,,,,,,,,,,,,,,,,,,,,,,,,
104001774,0.0668442051282051,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001801,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001811,0.07511297435897428,,,,,,,,,0.06269230769230762,,,,,,,,,,,,,,,,,,
104001814,,,,0.1308507122507122,,,,,,,,,,,,,,,,,,,,,,,,
104001815,0.031228358974358907,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001820,,,,0.1308507122507122,,,,,,,,,,,,,,,,,,,,,,,,
104001824,0.07135143589743584,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001832,0.06633605128205124,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001834,0.06633605128205124,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001838,,,,0.09072763532763527,,,,,,,,,,,,,,,,,,,,,,,,
104001839,,,,0.09072763532763527,,,,,,,,,,,,,,,,,,,,,,,,
104001842,0.06559035897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001850,0.043518256410256355,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001857,,,,0.12207378917378915,,,,,,,,,,,,,,,,,,,,,,,,
104001892,0.03975671794871791,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001893,,0.06371056410256411,,,,,,,,,,,,,,,,,,,,,,,,,,
104001897,0.02495912820512816,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001904,0.02370528205128201,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001906,,,,0.1158045584045584,,,,,,,,,,,,,,,,,,,,,,,,
104001917,,,,0.10702763532763535,,,,,,,,,,0.22760797720797715,,,,,,,,,,,,,,
104001922,,,,0.11455071225071226,,,,,,,,,,,,,,,,,,,,,,,,
104001930,0.0550514358974359,,,,,,,,,,,,,,,,,,,0.04703810256410256,,,,,,,,
104001939,0.03223364102564101,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001954,,,,0.11705840455840455,,,,,,,,,,,,,,,,,,,,,,,,
104001963,,,0.16352108262108261,,,,,,,,,,,,,,,,,,,,,,,,,
104001966,0.07135143589743584,0.16777979487179479,,,,,,,,,,,,,,,,,,,,,,,,,,
104001979,0.08289564102564101,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001980,,,,0.09699686609686602,,,,,,,,,,,,,,,,,,,,,,,,
104001981,0.12100815384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001984,0.09819035897435899,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001987,0.09693651282051284,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001988,0.09693651282051284,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002000,0.06357979487179488,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002001,,,,0.11455071225071226,,,,,,,,,,,,,,,,,,,,,,,,
104002016,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002017,0.08238748717948713,,,,,,,,,0.09905384615384609,,,,,,,,,,,,,,,,,,
104002020,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002026,0.10846969230769221,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002027,0.08941343589743594,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002035,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002037,0.09116441025641017,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002040,0.07662641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002041,0.08314420512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002043,0.0956826666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002044,0.0931749743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002047,0.0931749743589744,,,,,,,,,0.06143846153846147,,,,,,,,,,,,,,,,,,
104002049,0.0425129743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002062,0.15285143589743583,,,0.08821994301994297,,,,,,,,,,,,,,,,,,,,,,,,
104002072,0.06357979487179488,,,,,,,,,0.038738461538461555,,,,,,,,,,,,,,,,,,
104002085,0.1262721025641025,0.0737413333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
104002087,0.10972353846153837,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002100,,,,0.1358660968660968,,0.05812210826210821,,,,,,,,,,,,,,,,,,,,,,
104002102,0.0425129743589744,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002123,0.08591343589743593,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002126,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104002127,,,,0.10451994301994305,,,,,,,,,,,,,,,,,,,,,,,,
104002132,0.09066728205128209,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002138,,,,0.09574301994301987,,,,,,,,,,,,,,,,,,,,,,,,
104002146,0.03248220512820506,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002150,0.08815958974358978,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002158,0.04125912820512825,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002165,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002170,0.10220046153846149,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002171,0.08614902564102558,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002173,0.14908989743589737,0.16151056410256404,0.15223646723646728,,,,,,,,,,,,,,,,,,,,,,,,,
104002177,0.06960046153846144,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002178,0.09066728205128209,,,,,0.14989800569800563,0.14856245014245006,0.1503431908831908,,,,0.14989800569800563,,,,,,,,0.14985348717948713,,,,,,,,
104002184,0.05104133333333325,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002189,0.08063651282051275,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002196,0.08464661538461538,,,,,,,,,0.0815,,,,,,,,,,,,,,,,,,
104002201,0.0818903589743589,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002213,,,,0.09574301994301987,,,,,,,,,,,,,,,,,,,,,,,,
104002220,,0.04239517948717943,,,,,,,,,,,,,,,,,,,,,,,,,,
104002223,0.02370528205128201,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002229,,,,0.08821994301994297,,,,,,,,,,,,,,,,,,,,,,,,
104002238,,,,0.10075840455840446,,,,,,,,,,,,,,,,,,,,,,,,
104002241,0.09066728205128209,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002245,0.0683466153846153,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002252,0.07311343589743585,,,,,,,,,,,,,,,,,,,,,,,,,,,
104002255,0.02746682051282046,,,,,,,,,,,,,,,,,,,,,,,,,,,
